www.youtube.com,05-13-2020,14:36:27,14.1|15.7|14.5|23.2|14.4|20.9|15.5|16.1|15.0|14.2|15.8,16.30909090909091
www.youtube.com,05-13-2020,14:36:27,12.0|14.2|18.4|14.4|17.4|17.1|16.6|17.0|18.3|19.2|17.3,16.536363636363635
www.youtube.com,05-13-2020,18:26:00,14.5|12.5|18.4|13.6|15.2|12.5|11.7|13.5|12.7|13.4|13.1,13.736363636363636
www.youtube.com,05-13-2020,18:26:00,11.5|12.3|14.3|11.6|14.5|12.4|18.9|11.3|12.4|13.9|12.9,13.272727272727273
www.youtube.com,05-14-2020,14:36:28,11.8|13.2|13.4|13.8|14.6|14.4|13.0|13.4|15.7|15.6|13.2,13.827272727272726
www.youtube.com,05-14-2020,14:36:28,12.7|14.5|13.2|13.1|28.2|13.4|13.9|18.8|14.9|13.9|15.8,15.672727272727276
www.youtube.com,05-14-2020,18:25:43,12.5|12.8|13.4|14.1|13.7|14.2|16.2|15.2|14.2|15.2|12.0,13.954545454545455
www.youtube.com,05-14-2020,18:25:43,12.4|18.8|17.5|13.6|13.1|16.5|13.3|14.4|13.4|14.8|12.5,14.572727272727274
www.youtube.com,05-15-2020,14:37:50,82.4|12.9|30.3|59.5|71.1|25.9|13.8|15.5|14.6|15.4|14.0,32.30909090909091
www.youtube.com,05-15-2020,14:37:50,14.0|14.4|14.5|14.3|13.0|14.8|15.5|15.3|15.3|15.3|12.7,14.463636363636367
www.youtube.com,05-15-2020,18:25:31,30.0|13.3|20.2|14.4|12.5|13.6|14.7|17.3|13.8|26.1|36.0,19.263636363636365
www.youtube.com,05-15-2020,18:25:31,13.4|14.5|13.6|14.8|14.3|13.4|13.3|42.7|12.6|15.0|39.2,18.8
www.youtube.com,05-16-2020,14:37:13,13.9|17.1|14.3|18.2|13.6|17.0|20.3|16.5|17.1|13.0|12.8,15.8
www.youtube.com,05-16-2020,14:37:13,13.8|14.7|16.4|14.4|18.1|18.4|16.7|17.9|17.1|17.1|15.9,16.409090909090907
www.youtube.com,05-16-2020,18:25:44,14.7|14.3|15.4|15.0|14.0|14.9|15.7|15.4|15.1|15.4|13.4,14.845454545454546
www.youtube.com,05-16-2020,18:25:44,13.1|14.2|12.8|15.9|14.7|14.1|15.5|17.0|13.0|13.9|13.4,14.32727272727273
www.youtube.com,05-17-2020,14:36:19,11.6|10.4|12.6|12.8|13.9|12.4|10.6|10.8|11.8|12.5|16.8,12.381818181818181
www.youtube.com,05-17-2020,14:36:19,17.9|11.8|13.8|27.6|12.1|10.2|11.5|11.5|12.4|12.4|11.7,13.9
www.youtube.com,05-17-2020,18:25:49,15.1|26.1|17.1|21.1|16.8|18.8|22.0|18.5|17.5|18.3|19.2,19.136363636363637
www.youtube.com,05-17-2020,18:25:49,13.5|15.6|17.6|18.2|19.3|14.8|15.3|18.3|17.3|17.2|13.8,16.44545454545455
www.youtube.com,05-18-2020,14:36:25,12.3|14.3|13.6|14.1|12.8|12.8|13.3|13.5|16.1|13.5|12.7,13.545454545454545
www.youtube.com,05-18-2020,14:36:25,14.8|15.4|16.5|14.5|12.9|13.5|15.1|13.8|12.4|13.6|13.4,14.172727272727274
www.youtube.com,05-18-2020,18:25:30,14.4|15.8|15.8|17.4|16.3|18.5|23.0|21.0|16.7|16.6|17.5,17.545454545454543
www.youtube.com,05-18-2020,18:25:30,17.8|21.5|16.4|19.0|18.9|12.7|16.6|18.7|17.4|17.6|20.7,17.936363636363634
www.youtube.com,05-19-2020,14:39:46,34.3|31.7|29.6|34.6|33.4|32.2|34.1|56.4|36.0|30.2,35.24999999999999
www.youtube.com,05-19-2020,14:39:46,29.0|36.8|35.2|31.9|37.9|31.3|29.2|34.8|33.2,33.25555555555555
www.youtube.com,05-19-2020,18:25:45,13.1|20.8|12.6|13.9|13.6|13.0|15.2|12.5|13.0|16.1|14.3,14.372727272727273
www.youtube.com,05-19-2020,18:25:45,13.1|58.6|14.4|13.6|14.9|15.8|15.5|14.7|16.0|29.4|16.0,20.181818181818183
www.youtube.com,05-20-2020,14:38:22,30.8|32.9|42.5|35.9|35.1|34.1|36.9|39.6|34.6|36.4|35.9,35.88181818181818
www.youtube.com,05-20-2020,14:38:22,35.8|36.1|35.2|37.9|34.8|35.9|32.9|31.7|37.4|35.8|35.1,35.32727272727272
www.youtube.com,05-20-2020,18:26:10,32.9|33.2|37.1|30.7|34.0|32.7|33.2|32.3|31.3|32.1|32.0,32.86363636363637
