www.wikipedia.jp,05-12-2020,12:36:56,152.0|150.0|157.0|269.0|293.0|154.0|152.0|567.0|181.0|151.0|228.0,223.0909090909091
www.wikipedia.jp,05-12-2020,12:36:56,175.0|318.0|559.0|365.0|183.0|205.0|229.0|180.0|244.0|296.0|253.0,273.3636363636364
www.wikipedia.jp,05-12-2020,14:06:55,154.0|630.0|151.0|266.0|288.0|312.0|239.0|360.0|179.0|202.0|224.0,273.1818181818182
www.wikipedia.jp,05-12-2020,14:06:55,222.0|316.0|268.0|488.0|183.0|742.0|163.0|172.0|155.0|164.0,287.3
www.wikipedia.jp,05-13-2020,12:55:58,150.0|150.0|150.0|154.0|149.0|156.0|149.0|152.0|154.0|151.0|148.0,151.1818181818182
www.wikipedia.jp,05-13-2020,12:55:58,158.0|149.0|149.0|157.0|152.0|151.0|157.0|153.0|151.0|151.0|153.0,152.8181818181818
www.wikipedia.jp,05-13-2020,14:06:06,151.0|149.0|150.0|149.0|160.0|160.0|164.0|152.0|152.0|150.0|153.0,153.63636363636363
www.wikipedia.jp,05-13-2020,14:06:06,161.0|152.0|154.0|149.0|151.0|151.0|150.0|149.0|154.0|160.0|160.0,153.72727272727272
www.wikipedia.jp,05-14-2020,12:36:22,197.0|221.0|450.0|269.0|292.0|316.0|546.0|775.0|184.0|209.0|232.0,335.54545454545456
www.wikipedia.jp,05-14-2020,12:36:22,165.0|241.0|264.0|285.0|300.0|332.0|559.0|173.0|208.0|231.0,275.8
www.wikipedia.jp,05-14-2020,14:06:08,152.0|149.0|150.0|156.0|153.0|151.0|150.0|151.0|151.0|149.0|153.0,151.36363636363637
www.wikipedia.jp,05-14-2020,14:06:08,151.0|149.0|151.0|152.0|154.0|159.0|151.0|149.0|154.0|151.0|149.0,151.8181818181818
www.wikipedia.jp,05-15-2020,12:36:10,150.0|173.0|222.0|173.0|250.0|150.0|174.0|162.0|184.0|157.0,179.5
www.wikipedia.jp,05-15-2020,12:36:10,157.0|152.0|157.0|150.0|151.0|157.0|159.0|153.0|151.0|149.0|156.0,153.8181818181818
www.wikipedia.jp,05-15-2020,14:06:10,165.0|158.0|153.0|159.0|153.0|160.0|157.0|174.0|155.0|154.0|156.0,158.54545454545453
www.wikipedia.jp,05-15-2020,14:06:10,157.0|158.0|156.0|161.0|163.0|165.0|163.0|156.0|164.0|158.0|156.0,159.72727272727272
www.wikipedia.jp,05-16-2020,12:36:21,190.0|155.0|235.0|261.0|155.0|155.0|327.0|154.0|167.0|190.0|213.0,200.1818181818182
www.wikipedia.jp,05-16-2020,12:36:21,154.0|155.0|277.0|301.0|155.0|348.0|167.0|189.0|212.0|235.0|258.0,222.8181818181818
www.wikipedia.jp,05-16-2020,14:06:22,198.0|159.0|202.0|266.0|288.0|317.0|155.0|562.0|177.0|199.0|222.0,249.54545454545453
www.wikipedia.jp,05-16-2020,14:06:22,154.0|248.0|275.0|312.0|539.0|357.0|175.0|197.0|220.0|156.0,263.3
www.wikipedia.jp,05-17-2020,12:36:33,160.0|223.0|245.0|159.0|292.0|320.0|538.0,276.7142857142857
www.wikipedia.jp,05-17-2020,12:36:33,178.0|205.0|225.0|249.0|273.0|297.0|351.0|344.0|573.0|187.0|210.0,281.09090909090907
www.wikipedia.jp,05-17-2020,14:06:27,162.0|168.0|242.0|240.0|292.0|314.0|548.0|363.0|196.0|206.0|234.0,269.54545454545456
www.wikipedia.jp,05-17-2020,14:06:27,158.0|195.0|272.0|292.0|331.0|558.0|177.0|203.0|155.0|241.0,258.2
www.wikipedia.jp,05-18-2020,12:36:17,214.0|226.0|249.0|272.0|295.0|204.0|546.0|384.0|165.0|206.0|229.0,271.8181818181818
www.wikipedia.jp,05-18-2020,12:36:17,348.0|574.0|188.0|210.0|233.0|256.0|280.0|303.0|531.0|549.0,347.2
www.wikipedia.jp,05-18-2020,14:06:28,350.0|524.0|190.0|213.0|235.0|259.0|282.0|304.0|163.0|353.0|165.0,276.1818181818182
www.wikipedia.jp,05-18-2020,14:06:28,195.0|205.0|230.0|253.0|276.0|299.0|538.0|163.0|530.0|188.0|211.0,280.72727272727275
