en.wikipedia.org,05-13-2020,15:27:02,0,10.0.2.15,-1,-1
en.wikipedia.org,05-13-2020,15:27:02,1,10.0.2.2,63602.484472,0.000186
en.wikipedia.org,05-13-2020,15:27:02,2,192.168.4.1,17805.072701,0.000292
en.wikipedia.org,05-13-2020,15:27:02,3,no,0.000000,-0.000478
en.wikipedia.org,05-13-2020,15:27:02,4,96.34.89.50,291.306327,0.035095
en.wikipedia.org,05-13-2020,15:27:02,5,96.34.89.9,--.---,-0.014566
en.wikipedia.org,05-13-2020,15:27:02,6,96.34.90.15,4991.469656,-0.018374
en.wikipedia.org,05-13-2020,15:27:02,7,96.34.0.33,--.---,-5.3e-05
en.wikipedia.org,05-13-2020,15:27:02,8,96.34.0.164,--.---,-0.000905
en.wikipedia.org,05-13-2020,15:27:02,9,96.34.3.37,--.---,0.008903
en.wikipedia.org,05-13-2020,15:27:02,10,64.125.15.38,--.---,-0.005258
en.wikipedia.org,05-13-2020,15:27:02,11,64.125.26.236,1636.894057,0.000781
en.wikipedia.org,05-13-2020,15:27:02,12,64.125.31.245,0.000000,-0.000706
en.wikipedia.org,05-13-2020,15:27:02,13,64.125.31.170,0.000000,-0.0041
en.wikipedia.org,05-13-2020,15:27:02,14,64.125.28.94,6850.643920,0.021198
en.wikipedia.org,05-13-2020,15:27:02,15,64.125.28.99,--.---,-0.019847
en.wikipedia.org,05-13-2020,15:27:02,16,64.125.28.125,5051.177704,-0.001588
en.wikipedia.org,05-13-2020,15:27:02,17,64.125.27.229,--.---,0.008683
en.wikipedia.org,05-13-2020,15:27:02,18,64.125.129.70,0.000000,0.001646
en.wikipedia.org,05-13-2020,15:27:02,19,208.80.153.224,9745.419938,-0.008474
en.wikipedia.org,05-13-2020,16:53:54,0,10.0.2.15,-1,-1
en.wikipedia.org,05-13-2020,16:53:54,1,10.0.2.2,220215.053763,0.000119
en.wikipedia.org,05-13-2020,16:53:54,2,192.168.4.1,50325.769021,8.6e-05
en.wikipedia.org,05-13-2020,16:53:54,3,no,0.000000,-0.000205
en.wikipedia.org,05-13-2020,16:53:54,4,96.34.89.50,6755.731486,0.017711
en.wikipedia.org,05-13-2020,16:53:54,5,96.34.89.9,--.---,-0.016645
en.wikipedia.org,05-13-2020,16:53:54,6,96.34.90.15,2181.392129,0.000299
en.wikipedia.org,05-13-2020,16:53:54,7,96.34.0.33,--.---,0.019705
en.wikipedia.org,05-13-2020,16:53:54,8,96.34.0.164,--.---,-0.019556
en.wikipedia.org,05-13-2020,16:53:54,9,96.34.3.37,78618.042226,0.001558
en.wikipedia.org,05-13-2020,16:53:54,10,64.125.15.38,10879.150066,-0.001408
en.wikipedia.org,05-13-2020,16:53:54,11,64.125.31.32,--.---,-0.000106
en.wikipedia.org,05-13-2020,16:53:54,12,64.125.31.175,--.---,-0.000603
en.wikipedia.org,05-13-2020,16:53:54,13,64.125.31.170,21974.248927,0.000163
en.wikipedia.org,05-13-2020,16:53:54,14,64.125.28.94,14872.912128,0.00218
en.wikipedia.org,05-13-2020,16:53:54,15,64.125.28.99,--.---,-0.002475
en.wikipedia.org,05-13-2020,16:53:54,16,64.125.28.125,7566.968409,0.00136
en.wikipedia.org,05-13-2020,16:53:54,17,64.125.27.229,--.---,0.001347
en.wikipedia.org,05-13-2020,16:53:54,18,64.125.129.70,--.---,-0.002995
en.wikipedia.org,05-13-2020,16:53:54,19,208.80.153.224,5467.894807,0.000598
en.wikipedia.org,05-14-2020,15:24:57,0,10.0.2.15,-1,-1
en.wikipedia.org,05-14-2020,15:24:57,1,10.0.2.2,0.000000,7.3e-05
en.wikipedia.org,05-14-2020,15:24:57,2,192.168.4.1,20440.118130,0.000597
en.wikipedia.org,05-14-2020,15:24:57,3,no,0.000000,-0.00067
en.wikipedia.org,05-14-2020,15:24:57,4,96.34.89.50,0.000000,0.000481
en.wikipedia.org,05-14-2020,15:24:57,5,96.34.89.9,0.000000,0.000929
en.wikipedia.org,05-14-2020,15:24:57,6,96.34.90.15,3359.029031,0.000502
en.wikipedia.org,05-14-2020,15:24:57,7,96.34.0.33,0.000000,0.038373
en.wikipedia.org,05-14-2020,15:24:57,8,96.34.0.164,878.027867,-0.005242
en.wikipedia.org,05-14-2020,15:24:57,9,96.34.3.37,--.---,-0.03408
