www.nypost.com,05-13-2020,14:38:49,0,10.0.2.15,-1,-1
www.nypost.com,05-13-2020,14:38:49,1,10.0.2.2,0.348469,0
www.nypost.com,05-13-2020,14:38:49,2,10.0.0.1,4.808319,10
www.nypost.com,05-13-2020,14:38:49,3,192.168.172.1,0.000000,10
www.nypost.com,05-13-2020,14:38:49,4,96.43.64.0,0.000000,0
www.nypost.com,05-13-2020,14:38:49,5,64.246.129.236,--.---,0
www.nypost.com,05-13-2020,14:38:49,6,64.246.129.233,3.796197,0
www.nypost.com,05-13-2020,14:38:49,7,64.246.129.249,--.---,0
www.nypost.com,05-13-2020,14:38:49,8,129.250.198.153,--.---,0
www.nypost.com,05-13-2020,14:38:49,9,129.250.6.89,2.915028,60
www.nypost.com,05-13-2020,14:38:49,10,129.250.3.153,--.---,0
www.nypost.com,05-13-2020,14:38:49,11,157.238.64.22,0.000000,0
www.nypost.com,05-13-2020,14:38:49,12,192.0.79.32,0.000000,0
www.nypost.com,05-13-2020,18:28:04,0,10.0.2.15,-1,-1
www.nypost.com,05-13-2020,18:28:04,1,10.0.2.2,0.293675,0
www.nypost.com,05-13-2020,18:28:04,2,10.0.0.1,3.474897,10
www.nypost.com,05-13-2020,18:28:04,3,192.168.172.1,0.000000,10
www.nypost.com,05-13-2020,18:28:04,4,96.43.64.0,2.033256,0
www.nypost.com,05-13-2020,18:28:04,5,64.246.129.236,1.054397,0
www.nypost.com,05-13-2020,18:28:04,6,64.246.129.251,3.904834,0
www.nypost.com,05-13-2020,18:28:04,7,64.246.129.249,--.---,0
www.nypost.com,05-13-2020,18:28:04,8,129.250.198.153,0.000000,0
www.nypost.com,05-13-2020,18:28:04,9,129.250.6.91,0.000000,0
www.nypost.com,05-13-2020,18:28:04,10,129.250.4.175,--.---,0
www.nypost.com,05-13-2020,18:28:04,11,157.238.64.22,--.---,0
www.nypost.com,05-13-2020,18:28:04,12,192.0.79.33,0.000000,0
www.nypost.com,05-14-2020,14:38:45,0,10.0.2.15,-1,-1
