www.inquirer.com,05-12-2020,15:37:52,0,192.168.86.216,-1,-1
www.inquirer.com,05-12-2020,15:37:52,1,192.168.86.1,0.000000,10
www.inquirer.com,05-12-2020,15:37:52,2,96.120.74.249,22.697721,0
www.inquirer.com,05-12-2020,15:37:52,3,68.86.223.249,157.383884,10
www.inquirer.com,05-12-2020,15:37:52,4,96.108.142.197,0.000000,0
www.inquirer.com,05-12-2020,15:37:52,5,68.85.35.37,--.---,0
www.inquirer.com,05-12-2020,15:37:52,6,96.110.42.33,0.000000,0
www.inquirer.com,05-12-2020,15:37:52,7,96.110.34.2,--.---,0
www.inquirer.com,05-12-2020,15:37:52,8,75.149.228.10,0.000000,0
www.inquirer.com,05-12-2020,15:37:52,9,23.38.170.43,--.---,0
www.inquirer.com,05-12-2020,22:06:24,0,192.168.86.216,-1,-1
www.inquirer.com,05-12-2020,22:06:24,1,192.168.86.1,6.406671,10
www.inquirer.com,05-12-2020,22:06:24,2,96.120.74.249,0.000000,0
www.inquirer.com,05-12-2020,22:06:24,3,68.86.223.249,--.---,0
www.inquirer.com,05-12-2020,22:06:24,4,96.108.142.197,--.---,0
www.inquirer.com,05-12-2020,22:06:24,5,68.85.35.37,8.561675,0
www.inquirer.com,05-12-2020,22:06:24,6,96.110.42.33,0.000000,0
www.inquirer.com,05-12-2020,22:06:24,7,96.110.34.2,0.000000,0
www.inquirer.com,05-12-2020,22:06:24,8,75.149.228.10,0.000000,0
www.inquirer.com,05-12-2020,22:06:24,9,23.38.170.88,0.000000,0
www.inquirer.com,05-13-2020,15:36:07,0,192.168.86.216,-1,-1
www.inquirer.com,05-13-2020,15:36:07,1,192.168.86.1,6.406070,10
www.inquirer.com,05-13-2020,15:36:07,2,96.120.74.249,104.566336,0
www.inquirer.com,05-13-2020,15:36:07,3,68.86.223.249,27.296375,0
www.inquirer.com,05-13-2020,15:36:07,4,96.108.142.197,--.---,0
www.inquirer.com,05-13-2020,15:36:07,5,68.85.35.37,--.---,0
www.inquirer.com,05-13-2020,15:36:07,6,96.110.42.37,0.000000,0
www.inquirer.com,05-13-2020,15:36:07,7,96.110.34.6,--.---,0
www.inquirer.com,05-13-2020,15:36:07,8,75.149.228.46,--.---,0
www.inquirer.com,05-13-2020,15:36:07,9,23.203.154.129,110.830106,0
www.inquirer.com,05-13-2020,15:36:07,10,23.59.250.122,--.---,0
www.inquirer.com,05-13-2020,22:06:52,0,192.168.86.216,-1,-1
www.inquirer.com,05-13-2020,22:06:52,1,192.168.86.1,0.000000,10
www.inquirer.com,05-13-2020,22:06:52,2,96.120.74.249,20.675556,0
www.inquirer.com,05-13-2020,22:06:52,3,68.86.223.249,4.728241,0
www.inquirer.com,05-13-2020,22:06:52,4,96.108.142.197,0.000000,0
www.inquirer.com,05-13-2020,22:06:52,5,68.85.35.37,0.000000,0
www.inquirer.com,05-13-2020,22:06:52,6,96.110.42.37,--.---,0
www.inquirer.com,05-13-2020,22:06:52,7,96.110.34.6,14.025313,0
www.inquirer.com,05-13-2020,22:06:52,8,75.149.228.46,0.000000,0
