www.youtube.com,05-13-2020,14:24:08,0,10.0.2.15,-1,-1
www.youtube.com,05-13-2020,14:24:08,1,10.0.2.2,0.218416,0
www.youtube.com,05-13-2020,14:24:08,2,192.168.1.1,--.---,60
www.youtube.com,05-13-2020,14:24:08,3,96.120.90.5,13.013320,60
www.youtube.com,05-13-2020,14:24:08,4,68.86.248.253,1.170531,60
www.youtube.com,05-13-2020,14:24:08,5,68.85.57.233,0.000000,60
www.youtube.com,05-13-2020,14:24:08,6,96.108.99.13,--.---,60
www.youtube.com,05-13-2020,14:24:08,7,96.112.146.22,--.---,60
www.youtube.com,05-13-2020,14:24:08,8,108.170.226.52,0.000000,60
www.youtube.com,05-13-2020,14:24:08,9,108.170.236.63,--.---,60
www.youtube.com,05-13-2020,14:24:08,10,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,11,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,12,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,13,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,14,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,15,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,16,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,17,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,18,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,19,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,20,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,21,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,22,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,23,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,24,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,25,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,26,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,27,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,28,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,29,no,0.000000,100
www.youtube.com,05-13-2020,14:24:08,30,no,0.000000,100
www.youtube.com,05-13-2020,18:08:11,0,10.0.2.15,-1,-1
www.youtube.com,05-13-2020,18:08:11,1,10.0.2.2,0.000000,0
www.youtube.com,05-13-2020,18:08:11,2,192.168.1.1,0.000000,60
www.youtube.com,05-13-2020,18:08:11,3,96.120.90.5,8.840359,60
www.youtube.com,05-13-2020,18:08:11,4,68.86.248.253,0.000000,60
www.youtube.com,05-13-2020,18:08:11,5,68.85.57.233,0.000000,60
www.youtube.com,05-13-2020,18:08:11,6,96.108.99.13,--.---,60
www.youtube.com,05-13-2020,18:08:11,7,96.112.146.18,0.000000,60
www.youtube.com,05-13-2020,18:08:11,8,72.14.239.204,0.000000,60
www.youtube.com,05-13-2020,18:08:11,9,209.85.247.55,--.---,60
www.youtube.com,05-13-2020,18:08:11,10,no,0.000000,100
www.youtube.com,05-13-2020,18:08:11,11,no,0.000000,100
www.youtube.com,05-13-2020,18:08:11,12,no,0.000000,100
