en.wikipedia.org,05-13-2020,14:24:08,0,10.0.2.15,-1,-1
en.wikipedia.org,05-13-2020,14:24:08,1,10.0.2.2,115706.214689,9.7e-05
en.wikipedia.org,05-13-2020,14:24:08,2,192.168.1.1,561.896400,0.000113
en.wikipedia.org,05-13-2020,14:24:08,3,96.120.90.5,20078.431373,0.001729
en.wikipedia.org,05-13-2020,14:24:08,4,68.86.248.253,0.000000,0.001535
en.wikipedia.org,05-13-2020,14:24:08,5,68.85.57.233,398.133748,0.000986
en.wikipedia.org,05-13-2020,14:24:08,6,96.108.99.13,--.---,-0.000648
en.wikipedia.org,05-13-2020,14:24:08,7,68.86.90.93,--.---,0.000542
en.wikipedia.org,05-13-2020,14:24:08,8,96.110.33.90,1883.218391,-0.001303
en.wikipedia.org,05-13-2020,14:24:08,9,50.208.233.210,--.---,-0.000415
en.wikipedia.org,05-13-2020,14:24:08,10,80.239.192.66,1059.767141,0.000451
en.wikipedia.org,05-13-2020,14:24:08,11,198.35.26.96,4952.841596,-0.001287
en.wikipedia.org,05-13-2020,18:08:11,0,10.0.2.15,-1,-1
en.wikipedia.org,05-13-2020,18:08:11,1,10.0.2.2,455111.111111,4.5e-05
en.wikipedia.org,05-13-2020,18:08:11,2,192.168.1.1,0.000000,0.001752
en.wikipedia.org,05-13-2020,18:08:11,3,96.120.90.5,0.000000,0.052123
en.wikipedia.org,05-13-2020,18:08:11,4,68.86.248.253,0.000000,-0.046386
en.wikipedia.org,05-13-2020,18:08:11,5,68.85.57.233,470.426094,-0.005991
en.wikipedia.org,05-13-2020,18:08:11,6,96.108.99.13,0.000000,0.025852
en.wikipedia.org,05-13-2020,18:08:11,7,68.86.90.93,1747.440273,-0.02281
en.wikipedia.org,05-13-2020,18:08:11,8,96.110.33.90,839.000410,0.003351
en.wikipedia.org,05-13-2020,18:08:11,9,50.208.233.210,--.---,-0.003142
en.wikipedia.org,05-13-2020,18:08:11,10,80.239.192.66,0.000000,-0.001538
en.wikipedia.org,05-13-2020,18:08:11,11,198.35.26.96,0.000000,-0.002102
en.wikipedia.org,05-14-2020,14:28:08,0,10.0.2.15,-1,-1
en.wikipedia.org,05-14-2020,14:28:08,1,10.0.2.2,51457.286432,7.6e-05
en.wikipedia.org,05-14-2020,14:28:08,2,192.168.1.1,0.000000,0.001846
en.wikipedia.org,05-14-2020,14:28:08,3,96.120.90.5,0.000000,-0.001439
en.wikipedia.org,05-14-2020,14:28:08,4,68.86.248.253,0.000000,0.000846
en.wikipedia.org,05-14-2020,14:28:08,5,68.85.57.233,726.756565,0.038951
en.wikipedia.org,05-14-2020,14:28:08,6,96.108.99.13,0.000000,-0.037539
en.wikipedia.org,05-14-2020,14:28:08,7,68.86.90.93,0.000000,-0.000676
en.wikipedia.org,05-14-2020,14:28:08,8,96.110.33.90,0.000000,0.011529
en.wikipedia.org,05-14-2020,14:28:08,9,50.208.233.210,0.000000,-0.009553
en.wikipedia.org,05-14-2020,14:28:08,10,80.239.192.66,0.000000,-0.000296
en.wikipedia.org,05-14-2020,14:28:08,11,198.35.26.96,0.000000,-0.000575
en.wikipedia.org,05-14-2020,18:07:27,0,10.0.2.15,-1,-1
en.wikipedia.org,05-14-2020,18:07:27,1,10.0.2.2,1280000.000000,7.6e-05
en.wikipedia.org,05-14-2020,18:07:27,2,192.168.1.1,1426.779992,0.01665
en.wikipedia.org,05-14-2020,18:07:27,3,96.120.90.5,0.000000,0.021158
en.wikipedia.org,05-14-2020,18:07:27,4,68.86.248.253,0.000000,-0.037151
en.wikipedia.org,05-14-2020,18:07:27,5,68.85.57.233,0.000000,0.001274
en.wikipedia.org,05-14-2020,18:07:27,6,96.108.99.13,545.478759,0.000556
en.wikipedia.org,05-14-2020,18:07:27,7,68.86.90.93,0.000000,0.000386
en.wikipedia.org,05-14-2020,18:07:27,8,96.110.33.90,514.314415,0.001653
en.wikipedia.org,05-14-2020,18:07:27,9,50.208.233.210,--.---,0.021646
en.wikipedia.org,05-14-2020,18:07:27,10,80.239.192.66,--.---,-0.025702
en.wikipedia.org,05-14-2020,18:07:27,11,198.35.26.96,--.---,0.001648
en.wikipedia.org,05-15-2020,14:27:27,0,10.0.2.15,-1,-1
en.wikipedia.org,05-15-2020,14:27:27,1,10.0.2.2,0.000000,6e-05
en.wikipedia.org,05-15-2020,14:27:27,2,192.168.1.1,579.382143,0.047685
en.wikipedia.org,05-15-2020,14:27:27,3,96.120.90.5,0.000000,-0.045736
en.wikipedia.org,05-15-2020,14:27:27,4,68.86.248.253,0.000000,0.001878
en.wikipedia.org,05-15-2020,14:27:27,5,68.85.57.233,0.000000,0.001552
en.wikipedia.org,05-15-2020,14:27:27,6,96.108.99.13,661.178370,-0.003133
en.wikipedia.org,05-15-2020,14:27:27,7,68.86.90.93,0.000000,-0.000651
en.wikipedia.org,05-15-2020,14:27:27,8,96.110.33.90,0.000000,0.000868
en.wikipedia.org,05-15-2020,14:27:27,9,50.208.233.210,0.000000,-0.000836
en.wikipedia.org,05-15-2020,14:27:27,10,80.239.192.66,0.000000,0.000867
en.wikipedia.org,05-15-2020,14:27:27,11,198.35.26.96,379.927650,-0.002059
